TDATE,BOMPARTNO,VINNumber,ScanValue
2024-12-07,1501BAA05451N,MA1UN2KY7R2M31116,000:1501BAA05451N:DD013IA:131124:01:000000P2:005:0139
2024-12-07,2402AW500281A,MA1UN2JW7R2M31067,022:2402AW500281A:DM203B:071224:03:SIN-071224-927204NSK01
2024-12-07,2401AW500821A,MA1UN2JW7R2M31067,021:2401AW500821A:DM203B:061224:2:SIN-061224-137689NSK01
2024-12-07,2401AW500811A,MA1UN2JW7R2M31067,020:2401AW500811A:DM203B:061224:2:SIN-061224-137708NSK01
2024-12-07,2301AW502190N,MA1UN2KY7R2M31117, 311:2301AW502190N:DI061A:021224:01:000
2024-12-07,2301AW502250N,MA1UN2KY7R2M31117, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,1501BAA05331N,MA1UN2KY7R2M31117,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0225
2024-12-07,2402AW500281A,MA1UN2YY2R2M31060,
2024-12-07,2401AW500821A,MA1UN2YY2R2M31060,021:2401AW500821A:DM203B:071224:3:SIN-071224-137990NSK01
2024-12-07,2401AW500811A,MA1UN2YY2R2M31060,020:2401AW500811A:DM203B:071224:3:SIN-071224-137991NSK01
2024-12-07,2402AW500281A,MA1UN2YY2R2M31082,022:2402AW500281A:DM203B:041224:03:SIN-041224-908514NSK01
2024-12-07,2401AW500821A,MA1UN2YY2R2M31082,021:2401AW500821A:DM203B:071224:3:SIN-061224-137928NSK01
2024-12-07,2401AW500811A,MA1UN2YY2R2M31082,020:2401AW500811A:DM203B:061224:01:0000365-NSK01
2024-12-07,2301AW502200N,MA1UN4YY2R2M31119, 311:2301AW502200N:DI061A:021224:02:000
2024-12-07,2301AW502240N,MA1UN4YY2R2M31119, 019:2301AW502240N:DI061A:151124:01:000
2024-12-07,1501AAA00851N,MA1UN4YY2R2M31119,000:1501AAA00851N:DD013IA:141124:02:000000P2:005:0642
2024-12-07,2402AW500251A,MA1UN2YZ7R2M31052,022:2402AW500251A:DM203B:061224:03:SIN-061224-922086NSK01
2024-12-07,2401AW500641A,MA1UN2YZ7R2M31052,021:2401AW500641A:DM203B:061224:1:SIN-061224-137537NSK01
2024-12-07,2401AW500621A,MA1UN2YZ7R2M31052,020:2401AW500621A:DM203B:061224:1:SIN-061224-137527NSK01
2024-12-07,2301AW503160N,MA1UN4KY7R2M31120, 019:2301AW503160N:DI061A:031224:01:000
2024-12-07,2301AW502190N,MA1UN4KY7R2M31120, 311:2301AW502190N:DI061A:021224:01:000
2024-12-07,1501BAA05331N,MA1UN4KY7R2M31120,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0248
2024-12-07,2401AW500811A,MA1UN2YY2R2M31078,020:2401AW500811A:DM203B:071224:3:SIN-061224-137951NSK01
2024-12-07,2402AW500281A,MA1UN2YY2R2M31078,022:2402AW500281A:DM203B:061224:03:SIN-061224-921514NSK01
2024-12-07,2401AW500821A,MA1UN2YY2R2M31078,021:2401AW500821A:DM203B:071224:3:SIN-051224-136711NSK01
2024-12-07,2301AW502180N,MA1UN2JW7R2M31122, 019:2301AW502180N:DI061A:051224:01:000
2024-12-07,2301AW502200N,MA1UN2JW7R2M31122, 311:2301AW502200N:DI061A:021224:02:000
2024-12-07,1501AAA00851N,MA1UN2JW7R2M31122,000:1501AAA00851N:DD013IA:141124:02:000000P2:005:0686
2024-12-07,2301AW502200N,MA1UN2JW7R2M31123, 311:2301AW502200N:DI061A:021224:02:000
2024-12-07,2301AW502180N,MA1UN2JW7R2M31123, 019:2301AW502180N:DI061A:051224:01:000
2024-12-07,1501AAA00851N,MA1UN2JW7R2M31123,000:1501AAA00851N:DD013IA:141124:02:000000P2:005:0683
2024-12-07,2402AW500251A,MA1UN2YY2R2M31084,022:2402AW500251A:DM203B:061224:01:SIN-061224-922266NSK01
2024-12-07,2401AW500641A,MA1UN2YY2R2M31084,021:2401AW500641A:DM203B:051224:1:SIN-051224-136685NSK01
2024-12-07,2401AW500621A,MA1UN2YY2R2M31084,020:2401AW500621A:DM203B:061224:1:SIN-061224-137554NSK01
2024-12-07,2402AW500251A,MA1UN2YY2R2M31090,022:2402AW500251A:DM203B:061224:01:SIN-061224-922214NSK01
2024-12-07,2401AW500641A,MA1UN2YY2R2M31090,021:2401AW500641A:DM203B:061224:3:SIN-061224-137138NSK01
2024-12-07,2401AW500621A,MA1UN2YY2R2M31090,020:2401AW500621A:DM203B:061224:3:SIN-061224-137135NSK01
2024-12-07,2301AW503170N,MA1UN2KY7R2M31125, 019:2301AW503170N:DI061A:301124:01:000
2024-12-07,2301AW502190N,MA1UN2KY7R2M31125, 311:2301AW502190N:DI061A:051224:03:363
2024-12-07,1501BAA05451N,MA1UN2KY7R2M31125,000:1501BAA05451N:DD013IA:131124:01:000000P2:005:0133
2024-12-07,2402AW500281A,MA1UN2KY7R2M31081,022:2402AW500281A:DM203B:071224:03:SIN-071224-927000NSK01
2024-12-07,2401AW500701A,MA1UN2KY7R2M31081,021:2401AW500701A:DM203B:041224:1:SIN-041224-135820NSK01
2024-12-07,2401AW500691A,MA1UN2KY7R2M31081,020:2401AW500691A:DM203B:041224:1:SIN-041224-135813NSK01
2024-12-07,1501AAA00851N,MA1UN2JV2R2M31126,000:1501AAA00851N:DD013IA:141124:02:000000P2:005:0687
2024-12-07,2301AW502180N,MA1UN2JV2R2M31126, 019:2301AW502180N:DI061A:051224:02:000
2024-12-07,2301AW502200N,MA1UN2JV2R2M31126, 311:2301AW502200N:DI061A:021224:02:000
2024-12-07,2301AW502250N,MA1UN2KY7R2M31129, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2301AW502190N,MA1UN2KY7R2M31129, 311:2301AW502190N:DI061A:051224:03:364
2024-12-07,1501BAA05331N,MA1UN2KY7R2M31129,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0218
2024-12-07,2301AW502250N,MA1UN2KY7R2M31130, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2301AW502190N,MA1UN2KY7R2M31130, 311:2301AW502190N:DI061A:051224:03:365
2024-12-07,1501BAA05331N,MA1UN2KY7R2M31130,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0229
2024-12-07,2402AW500281A,MA1UN4KY7R2M31099,022:2402AW500281A:DM203B:071224:03:SIN-071224-926021NSK01
2024-12-07,2401AW500821A,MA1UN4KY7R2M31099,021:2401AW500821A:DM203B:061224:2:SIN-061224-137906NSK01
2024-12-07,2401AW500811A,MA1UN4KY7R2M31099,020:2401AW500811A:DM203B:061224:1:SIN-061224-137433NSK01
2024-12-07,2301AW502190N,MA1UN2YY2R2M31133, 311:2301AW502190N:DI061A:051224:03:362
2024-12-07,2301AW502250N,MA1UN2YY2R2M31133, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,1501BAA05331N,MA1UN2YY2R2M31133,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0217
2024-12-07,2402AW500281A,MA1UN4KY7R2M31101,022:2402AW500281A:DM203B:061224:02:SIN-061224-925797NSK01
2024-12-07,2401AW500821A,MA1UN4KY7R2M31101,021:2401AW500821A:DM203B:061224:2:SIN-061224-137948NSK01
2024-12-07,2401AW500811A,MA1UN4KY7R2M31101,020:2401AW500811A:DM203B:061224:2:SIN-061224-137154NSK01
2024-12-07,2301AW502250N,MA1UN2KY7R2M31134, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2301AW502190N,MA1UN2KY7R2M31134, 311:2301AW502190N:DI061A:051224:03:346
2024-12-07,1501BAA05331N,MA1UN2KY7R2M31134,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0216
2024-12-07,2301AW502180N,MA1UN2JV2R2M31135, 019:2301AW502180N:DI061A:051224:01:000
2024-12-07,2301AW502200N,MA1UN2JV2R2M31135, 311:2301AW502200N:DI061A:021224:02:000
2024-12-07,1501AAA00851N,MA1UN2JV2R2M31135,000:1501AAA00851N:DD013IA:141124:02:000000P2:005:0685
2024-12-07,2402AW500281A,MA1UN4KY7R2M31102,022:2402AW500281A:DM203B:071224:03:SIN-071224-926220NSK01
2024-12-07,2401AW500821A,MA1UN4KY7R2M31102,021:2401AW500821A:DM203B:061224:2:SIN-061224-137436NSK01
2024-12-07,2401AW500811A,MA1UN4KY7R2M31102,020:2401AW500811A:DM203B:071224:3:SIN-061224-137959NSK01
2024-12-07,2402AW500281A,MA1UN4KY7R2M30714,022:2402AW500281A:DM203B:061224:03:SIN-061224-920086NSK01
2024-12-07,2401AW500821A,MA1UN4KY7R2M30714,021:2401AW500821A:DM203B:061224:3:SIN-061224-137203NSK01
2024-12-07,2401AW500811A,MA1UN4KY7R2M30714,020:2401AW500811A:DM203B:061224:3:SIN-061224-137202NSK01
2024-12-07,2301AW502190N,MA1UN2JW7R2M31137, 311:2301AW502190N:DI061A:021224:01:000
2024-12-07,2301AW502250N,MA1UN2JW7R2M31137, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,1501BAA05331N,MA1UN2JW7R2M31137,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0215
2024-12-07,2301AW502250N,MA1UN2KY7R2M31138, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2301AW502190N,MA1UN2KY7R2M31138, 311:2301AW502190N:DI061A:051224:03:347
2024-12-07,1501BAA05331N,MA1UN2KY7R2M31138,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0214
2024-12-07,2402AW500281A,MA1UN2YY2R2M31088,022:2402AW500281A:DM203B:071224:03:SIN-071224-926143NSK01
2024-12-07,2401AW500821A,MA1UN2YY2R2M31088,021:2401AW500821A:DM203B:041224:1:SIN-041224-135889NSK01
2024-12-07,2401AW500811A,MA1UN2YY2R2M31088,020:2401AW500811A:DM203B:061224:2:SIN-061224-137918NSK01
2024-12-07,2301AW502180N,MA1UN2YY2R2M31141, 019:2301AW502180N:DI061A:051224:01:000
2024-12-07,2301AW502200N,MA1UN2YY2R2M31141, 311:2301AW502200N:DI061A:021224:02:000
2024-12-07,1501AAA00851N,MA1UN2YY2R2M31141,000:1501AAA00851N:DD013IA:141124:02:000000P2:005:0678
2024-12-07,2402AW500281A,MA1UN2KY7R2M31107,022:2402AW500281A:DM203B:071224:03:SIN-071224-926816NSK01
2024-12-07,2401AW500701A,MA1UN2KY7R2M31107,021:2401AW500701A:DM203B:061224:3:SIN-061224-137224NSK01
2024-12-07,2401AW500691A,MA1UN2KY7R2M31107,020:2401AW500691A:DM203B:061224:3:SIN-061224-137223NSK01
2024-12-07,2301AW503160N,MA1UN4KY7R2M31144, 019:2301AW503160N:DI061A:031224:01:000
2024-12-07,2301AW502190N,MA1UN4KY7R2M31144, 311:2301AW502190N:DI061A:021224:01:000
2024-12-07,1501BAA05331N,MA1UN4KY7R2M31144,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0256
2024-12-07,2301AW502250N,MA1UN2KY7R2M31143, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2301AW502190N,MA1UN2KY7R2M31143, 311:2301AW502190N:DI061A:021224:01:000
2024-12-07,1501BAA05331N,MA1UN2KY7R2M31143,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0257
2024-12-07,2402AW500281A,MA1UN2KY7R2M31110,022:2402AW500281A:DM203B:061224:02:SIN-061224-925561NSK01
2024-12-07,2401AW500701A,MA1UN2KY7R2M31110,021:2401AW500701A:DM203B:061224:1:SIN-061224-137589NSK01
2024-12-07,2401AW500691A,MA1UN2KY7R2M31110,020:2401AW500691A:DM203B:061224:1:SIN-061224-137581NSK01
2024-12-07,2402AW500281A,MA1UN2KY7R2M31111,022:2402AW500281A:DM203B:061224:02:SIN-061224-925743NSK01
2024-12-07,2401AW500821A,MA1UN2KY7R2M31111,021:2401AW500821A:DM203B:071224:3:SIN-071224-137969NSK01
2024-12-07,2401AW500811A,MA1UN2KY7R2M31111,020:2401AW500811A:DM203B:061224:2:SIN-061224-137947NSK01
2024-12-07,1501AAA00851N,MA1UN2JV2R2M31148,000:1501AAA00851N:DD013IA:141124:02:000000P2:005:0643
2024-12-07,2301AW502180N,MA1UN2JV2R2M31148, 019:2301AW502180N:DI061A:051224:01:000
2024-12-07,2301AW502200N,MA1UN2JV2R2M31148, 311:2301AW502200N:DI061A:021224:02:000
2024-12-07,2401AW500811A,MA1UN2YY2R2M31113,020:2401AW500811A:DM203B:061224:2:SIN-061224-137929NSK01
2024-12-07,2402AW500281A,MA1UN2YY2R2M31113,022:2402AW500281A:DM203B:061224:02:SIN-061224-925652NSK01
2024-12-07,2401AW500821A,MA1UN2YY2R2M31113,021:2401AW500821A:DM203B:061224:2:SIN-061224-137706NSK01
2024-12-07,2301AW502190N,MA1UN2KY7R2M31149, 311:2301AW502190N:DI061A:021224:01:000
2024-12-07,2301AW502250N,MA1UN2KY7R2M31149, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,1501BAA05331N,MA1UN2KY7R2M31149,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0249
2024-12-07,2402AW500241A,MA1UN2YY2R2M31095,022:2402AW500241A:DM203B:041224:03:SIN-041224-907643NSK01
2024-12-07,2401AW500631A,MA1UN2YY2R2M31095,021:2401AW500631A:DM203B:031224:2:SIN-031224-135273NSK01
2024-12-07,2401AW500611A,MA1UN2YY2R2M31095,020:2401AW500611A:DM203B:041224:3:SIN-041224-135447NSK01
2024-12-07,2402AW500281A,MA1UN4YY2R2M31119,022:2402AW500281A:DM203B:061224:03:SIN-061224-921648NSK01
2024-12-07,2401AW500701A,MA1UN4YY2R2M31119,021:2401AW500701A:DM203B:061224:1:SIN-061224-137613NSK01
2024-12-07,2401AW500691A,MA1UN4YY2R2M31119,020:2401AW500691A:DM203B:061224:1:SIN-061224-137614NSK01
2024-12-07,2402AW500281A,MA1UN4KY7R2M31120,022:2402AW500281A:DM203B:061224:02:SIN-061224-925379NSK01
2024-12-07,2401AW500821A,MA1UN4KY7R2M31120,021:2401AW500821A:DM203B:031224:1:SIN-031224-135072NSK01
2024-12-07,2401AW500811A,MA1UN4KY7R2M31120,020:2401AW500811A:DM203B:061224:3:SIN-061224-137171NSK01
2024-12-07,2301AW503170N,MA1UN2YY2R2M31157, 019:2301AW503170N:DI061A:301124:01:000
2024-12-07,2301AW502190N,MA1UN2YY2R2M31157, 311:2301AW502190N:DI061A:021224:01:000
2024-12-07,1501BAA05451N,MA1UN2YY2R2M31157,000:1501BAA05451N:DD013IA:131124:01:000000P2:005:0136
2024-12-07,2301AW503170N,MA1UN2YY2R2M31158, 019:2301AW503170N:DI061A:301124:01:000
2024-12-07,2301AW502190N,MA1UN2YY2R2M31158, 311:2301AW502190N:DI061A:051224:01:492
2024-12-07,1501BAA05451N,MA1UN2YY2R2M31158,000:1501BAA05451N:DD013IA:131124:01:000000P2:005:0137
2024-12-07,2401AW500691A,MA1UN2JW7R2M31123,020:2401AW500691A:DM203B:061224:3:SIN-061224-137232NSK01
2024-12-07,2402AW500281A,MA1UN2JW7R2M31123,022:2402AW500281A:DM203B:061224:01:SIN-061224-923515NSK01
2024-12-07,2401AW500701A,MA1UN2JW7R2M31123,021:2401AW500701A:DM203B:061224:2:SIN-061224-137851NSK01
2024-12-07,2402AW500281A,MA1UN2KY7R2M31125,022:2402AW500281A:DM203B:061224:01:0000120-NSK01
2024-12-07,2401AW500701A,MA1UN2KY7R2M31125,021:2401AW500701A:DM203B:061224:3:SIN-061224-137233NSK01
2024-12-07,2401AW500691A,MA1UN2KY7R2M31125,020:2401AW500691A:DM203B:061224:2:SIN-061224-137826NSK01
2024-12-07,2402AW500281A,MA1UN2YY2R2M31108,022:2402AW500281A:DM203B:071224:03:SIN-071224-926768NSK01
2024-12-07,2401AW500821A,MA1UN2YY2R2M31108,021:2401AW500821A:DM203B:061224:2:SIN-061224-137695NSK01
2024-12-07,2401AW500811A,MA1UN2YY2R2M31108,020:2401AW500811A:DM203B:061224:2:SIN-061224-137692NSK01
2024-12-07,2402AW500281A,MA1UN2KY7R2M31129,022:2402AW500281A:DM203B:061224:02:SIN-061224-925757NSK01
2024-12-07,2401AW500821A,MA1UN2KY7R2M31129,021:2401AW500821A:DM203B:061224:1:SIN-061224-137383NSK01
2024-12-07,2401AW500811A,MA1UN2KY7R2M31129,020:2401AW500811A:DM203B:061224:1:SIN-061224-137435NSK01
2024-12-07,2402AW500281A,MA1UN2JW7R2M31122,022:2402AW500281A:DM203B:061224:02:SIN-061224-925087NSK01
2024-12-07,2401AW500701A,MA1UN2JW7R2M31122,021:2401AW500701A:DM203B:061224:3:SIN-051224-137125NSK01
2024-12-07,2401AW500691A,MA1UN2JW7R2M31122,020:2401AW500691A:DM203B:041224:1:SIN-041224-135859NSK01
2024-12-07,2402AW500281A,MA1UN2KY7R2M31116,022:2402AW500281A:DM203B:071224:03:SIN-071224-926836NSK01
2024-12-07,2401AW500701A,MA1UN2KY7R2M31116,021:2401AW500701A:DM203B:061224:1:SIN-061224-137567NSK01
2024-12-07,2401AW500691A,MA1UN2KY7R2M31116,020:2401AW500691A:DM203B:061224:1:SIN-061224-137566NSK01
2024-12-07,2402AW500281A,MA1UN2KY7R2M31130,022:2402AW500281A:DM203B:071224:03:SIN-071224-926873NSK01
2024-12-07,2401AW500821A,MA1UN2KY7R2M31130,021:2401AW500821A:DM203B:061224:2:SIN-061224-137702NSK01
2024-12-07,2401AW500811A,MA1UN2KY7R2M31130,020:2401AW500811A:DM203B:061224:01:0000366-NSK01
2024-12-07,2402AW500281A,MA1UN2YY2R2M31133,022:2402AW500281A:DM203B:061224:01:SIN-061224-923762NSK01
2024-12-07,2401AW500821A,MA1UN2YY2R2M31133,021:2401AW500821A:DM203B:061224:2:SIN-061224-137937NSK01
2024-12-07,2401AW500811A,MA1UN2YY2R2M31133,020:2401AW500811A:DM203B:061224:2:SIN-061224-137936NSK01
2024-12-07,2301AW502180N,MA1UN2JW7R2M31170, 019:2301AW502180N:DI061A:041224:01:000
2024-12-07,2301AW502200N,MA1UN2JW7R2M31170, 311:2301AW502200N:DI061A:021224:02:000
2024-12-07,1501AAA00851N,MA1UN2JW7R2M31170,000:1501AAA00851N:DD013IA:141124:02:000000P2:005:0659
2024-12-07,2402AW500281A,MA1UN2JW7R2M31104,022:2402AW500281A:DM203B:061224:03:SIN-061224-921772NSK01
2024-12-07,2401AW500821A,MA1UN2JW7R2M31104,021:2401AW500821A:DM203B:061224:2:SIN-061224-137933NSK01
2024-12-07,2401AW500811A,MA1UN2JW7R2M31104,020:2401AW500811A:DM203B:061224:2:SIN-061224-137932NSK01
2024-12-07,1501AAA00851N,MA1UN2YY2R2M31171,000:1501AAA00851N:DD013IA:141124:02:000000P2:005:0656
2024-12-07,2301AW502180N,MA1UN2YY2R2M31171, 019:2301AW502180N:DI061A:041224:01:000
2024-12-07,2301AW502200N,MA1UN2YY2R2M31171, 311:2301AW502200N:DI061A:021224:02:000
2024-12-07,2401AW500811A,MA1UN2KY7R2M31138,020:2401AW500811A:DM203B:061224:2:SIN-061224-137637NSK01
2024-12-07,2402AW500281A,MA1UN2KY7R2M31138,022:2402AW500281A:DM203B:061224:01:0000119-NSK01
2024-12-07,2401AW500821A,MA1UN2KY7R2M31138,021:2401AW500821A:DM203B:061224:2:SIN-061224-137693NSK01
2024-12-07,2301AW503160N,MA1UN4KY7R2M31172, 019:2301AW503160N:DI061A:051224:02:000
2024-12-07,2301AW502190N,MA1UN4KY7R2M31172, 311:2301AW502190N:DI061A:051224:01:497
2024-12-07,1501BAA05331N,MA1UN4KY7R2M31172,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0212
2024-12-07,2301AW502250N,MA1UN2KY7R2M31173, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2301AW502190N,MA1UN2KY7R2M31173, 311:2301AW502190N:DI061A:051224:01:495
2024-12-07,1501BAA05331N,MA1UN2KY7R2M31173,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0209
2024-12-07,2401AW500811A,MA1UN2JW7R2M31137,020:2401AW500811A:DM203B:031224:2:SIN-031224-135191NSK01
2024-12-07,2402AW500281A,MA1UN2JW7R2M31137,022:2402AW500281A:DM203B:061224:01:SIN-061224-923930NSK01
2024-12-07,2401AW500821A,MA1UN2JW7R2M31137,021:2401AW500821A:DM203B:031224:1:SIN-031224-135046NSK01
2024-12-07,1501BAA05451N,MA1UN2KY7R2M31175,000:1501BAA05451N:DD013IA:131124:01:000000P2:005:0143
2024-12-07,2301AW502190N,MA1UN2KY7R2M31175, 311:2301AW502190N:DI061A:051224:01:493
2024-12-07,2301AW503170N,MA1UN2KY7R2M31175, 019:2301AW503170N:DI061A:031224:01:000
2024-12-07,2301AW502250N,MA1UN2JW7R2M31176, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2301AW502190N,MA1UN2JW7R2M31176, 311:2301AW502190N:DI061A:051224:01:494
2024-12-07,1501BAA05331N,MA1UN2JW7R2M31176,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0262
2024-12-07,2402AW500281A,MA1UN2KY7R2M31143,022:2402AW500281A:DM203B:061224:03:SIN-061224-920462NSK01
2024-12-07,2401AW500821A,MA1UN2KY7R2M31143,021:2401AW500821A:DM203B:061224:2:SIN-061224-137722NSK01
2024-12-07,2401AW500811A,MA1UN2KY7R2M31143,020:2401AW500811A:DM203B:061224:2:SIN-061224-137727NSK01
2024-12-07,2401AW500811A,MA1UN2KY7R2M31146,020:2401AW500811A:DM203B:061224:2:SIN-061224-137910NSK01
2024-12-07,2402AW500281A,MA1UN2KY7R2M31146,022:2402AW500281A:DM203B:061224:01:SIN-061224-923612NSK01
2024-12-07,2401AW500821A,MA1UN2KY7R2M31146,021:2401AW500821A:DM203B:061224:2:SIN-061224-137911NSK01
2024-12-07,2301AW502250N,MA1UN2YY2R2M31178, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2301AW502190N,MA1UN2YY2R2M31178, 311:2301AW502190N:DI061A:021224:01:000
2024-12-07,1501BAA05331N,MA1UN2YY2R2M31178,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0259
2024-12-07,2301AW502250N,MA1UN2KY7R2M31179, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2301AW502190N,MA1UN2KY7R2M31179, 311:2301AW502190N:DI061A:021224:01:000
2024-12-07,1501BAA05331N,MA1UN2KY7R2M31179,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0260
2024-12-07,1501BAA05331N,MA1UN2KY7R2M31181,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0205
2024-12-07,2301AW502190N,MA1UN2KY7R2M31181, 311:2301AW502190N:DI061A:021224:01:000
2024-12-07,2301AW502250N,MA1UN2KY7R2M31181, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2402AW500281A,MA1UN2KY7R2M31117,022:2402AW500281A:DM203B:071224:03:SIN-071224-926851NSK01
2024-12-07,2401AW500821A,MA1UN2KY7R2M31117,021:2401AW500821A:DM203B:061224:2:SIN-061224-137900NSK01
2024-12-07,2401AW500811A,MA1UN2KY7R2M31117,020:2401AW500811A:DM203B:061224:2:SIN-061224-137927NSK01
2024-12-07,1501BAA05331N,MA1UN2YY2R2M31182,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0207
2024-12-07,2301AW502250N,MA1UN2YY2R2M31182, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2301AW502190N,MA1UN2YY2R2M31182, 311:2301AW502190N:DI061A:021224:01:000
2024-12-07,2402AW500281A,MA1UN2YY2R2M31103,022:2402AW500281A:DM203B:061224:03:SIN-061224-921397NSK01
2024-12-07,2401AW500701A,MA1UN2YY2R2M31103,021:2401AW500701A:DM203B:061224:3:SIN-051224-137117NSK01
2024-12-07,2401AW500691A,MA1UN2YY2R2M31103,020:2401AW500691A:DM203B:061224:3:SIN-061224-137252NSK01
2024-12-07,2301AW502250N,MA1UN2YY2R2M31190, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2301AW502190N,MA1UN2YY2R2M31190, 311:2301AW502190N:DI061A:021224:01:000
2024-12-07,1501BAA05331N,MA1UN2YY2R2M31190,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0208
2024-12-07,2301AW502250N,MA1UN2JW7R2M31192, 019:2301AW502250N:DI061A:041224:02:000
2024-12-07,2301AW502190N,MA1UN2JW7R2M31192, 311:2301AW502190N:DI061A:051224:01:496
2024-12-07,1501BAA05331N,MA1UN2JW7R2M31192,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0210
2024-12-07,2402AW500281A,MA1UN2KY7R2M31134,022:2402AW500281A:DM203B:061224:01:0000189-NSK01
2024-12-07,2401AW500821A,MA1UN2KY7R2M31134,021:2401AW500821A:DM203B:061224:1:SIN-061224-137665NSK01
2024-12-07,2401AW500811A,MA1UN2KY7R2M31134,020:2401AW500811A:DM203B:061224:3:SIN-061224-137182NSK01
2024-12-07,2402AW500251A,MA1UN2YY2R2M31158,022:2402AW500251A:DM203B:071224:03:SIN-071224-926385NSK01
2024-12-07,2401AW500641A,MA1UN2YY2R2M31158,021:2401AW500641A:DM203B:061224:2:SIN-061224-137879NSK01
2024-12-07,2401AW500621A,MA1UN2YY2R2M31158,020:2401AW500621A:DM203B:061224:2:SIN-061224-137878NSK01
2024-12-07,2402AW500281A,MA1UN4KY7R2M31144,022:2402AW500281A:DM203B:061224:01:SIN-061224-923579NSK01
2024-12-07,2401AW500821A,MA1UN4KY7R2M31144,021:2401AW500821A:DM203B:061224:1:SIN-061224-137643NSK01
2024-12-07,2401AW500811A,MA1UN4KY7R2M31144,020:2401AW500811A:DM203B:061224:1:SIN-061224-137644NSK01
2024-12-07,2402AW500241A,MA1UN2YY2R2M31162,022:2402AW500241A:DM203B:031224:01:0000181-NSK01
2024-12-07,2401AW500631A,MA1UN2YY2R2M31162,021:2401AW500631A:DM203B:041224:3:SIN-041224-135433NSK01
2024-12-07,2401AW500611A,MA1UN2YY2R2M31162,020:2401AW500611A:DM203B:041224:3:SIN-041224-135432NSK01
2024-12-07,2301AW502200N,MA1UN2JV2R2M31197, 311:2301AW502200N:DI061A:021224:02:000
2024-12-07,2301AW502180N,MA1UN2JV2R2M31197, 019:2301AW502180N:DI061A:051224:02:000
2024-12-07,1501AAA00851N,MA1UN2JV2R2M31197,000:1501AAA00851N:DD013IA:141124:02:000000P2:005:0655
2024-12-07,2301AW502190N,MA1UN4KY7R2M31198, 311:2301AW502190N:DI061A:231124:01:000
2024-12-07,2301AW503160N,MA1UN4KY7R2M31198, 019:2301AW503160N:DI061A:051224:02:000
2024-12-07,1501BAA05331N,MA1UN4KY7R2M31198,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0195
2024-12-07,2301AW503160N,MA1UN4KY7R2M31200, 019:2301AW503160N:DI061A:051224:02:000
2024-12-07,2301AW502190N,MA1UN4KY7R2M31200, 311:2301AW502190N:DI061A:231124:02:000
2024-12-07,1501BAA05331N,MA1UN4KY7R2M31200,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0196
2024-12-07,2402AW500251A,MA1UN2YY2R2M31157,022:2402AW500251A:DM203B:071224:03:SIN-071224-926712NSK01
2024-12-07,2401AW500641A,MA1UN2YY2R2M31157,021:2401AW500641A:DM203B:061224:2:SIN-061224-137874NSK01
2024-12-07,2401AW500621A,MA1UN2YY2R2M31157,020:2401AW500621A:DM203B:061224:2:SIN-061224-137876NSK01
2024-12-07,2301AW502190N,MA1UN4KY7R2M31202, 311:2301AW502190N:DI061A:141124:01:102
2024-12-07,2301AW503160N,MA1UN4KY7R2M31202, 019:2301AW503160N:DI061A:051224:02:000
2024-12-07,1501BAA05331N,MA1UN4KY7R2M31202,000:1501BAA05331N:DD013IA:261124:01:000000P2:005:0197
